OBJECTID	FIPS	IMR3	IMR2	IMR1	PTB3	PTB2	PTB1	NAS3	NAS2	NAS1	county
2251	39035151500	0.971462319	0.357592542	0.452619346	0.887446204	0.826117676	0.301935212	0.146829953	0.616743173	0.888685874	Cuyahoga
2252	39035138105	0.361321946	0.86483679	0.123485897	0.028083967	0.059372709	0.318895596	0.266719604	0.230340236	0.638089206	Cuyahoga
2253	39035138107	0.838575838	0.415482128	0.866309817	0.877388964	0.715501217	0.116726376	0.583030457	0.242815715	0.238335233	Cuyahoga
2254	39035138108	0.435716661	0.784346931	0.148979886	0.060965316	0.164597333	0.211864823	0.663263071	0.004658142	0.388369206	Cuyahoga
2255	39035138109	0.65760305	0.883429815	0.685517133	0.99979798	0.237636223	0.184086577	0.985390527	0.522787217	0.906681495	Cuyahoga
2256	39035138110	0.107216592	0.372751798	0.970032603	0.412578004	0.008767181	0.03756164	0.664457056	0.063123739	0.581500392	Cuyahoga
2257	39035173103	0.807612754	0.695579371	0.661253064	0.3455542	0.864613961	0.011184064	0.766965366	0.354820848	0.176619294	Cuyahoga
2258	39035101101	0.678031304	0.759335288	0.572532187	0.466107424	0.44789673	0.725252606	0.405059418	0.6457994	0.758110383	Cuyahoga
2259	39035101102	0.95750659	0.731881784	0.347611563	0.589614682	0.482718417	0.126690621	0.71633517	0.556911153	0.079051315	Cuyahoga
2260	39035186205	0.62034895	0.596090812	0.449086117	0.678035366	0.675552717	0.239980053	0.045430404	0.96029859	0.949315759	Cuyahoga
2261	39035101200	0.587134654	0.615953636	0.372875888	0.900226504	0.612566607	0.650770495	0.701966685	0.190406487	0.584081341	Cuyahoga
2262	39035101300	0.639042794	0.188604617	0.088772952	0.454214177	0.532350208	0.620981267	0.047933496	0.455709984	0.082967306	Cuyahoga
2263	39035101400	0.176899574	0.865275498	0.97145672	0.466096103	0.112986772	0.094705822	0.377216829	0.735663985	0.409385545	Cuyahoga
2264	39035101700	0.034104633	0.932519866	0.863307637	0.368087855	0.622531904	0.516835428	0.782444694	0.572514576	0.529384737	Cuyahoga
2265	39063000200	0.405615387	0.834274267	0.857380927	0.788458181	0.65720756	0.451142803	0.489252124	0.965800968	0.765495439	Hancock
2266	39063000300	0.107333597	0.628516875	0.810643469	0.271441688	0.686228389	0.059659995	0.963482442	0.846412507	0.255583492	Hancock
2267	39063000400	0.289895583	0.611499622	0.391880874	0.864255135	0.965942883	0.126529554	0.634836698	0.583266934	0.530188155	Hancock
2268	39063000500	0.079023474	0.215437979	0.760181	0.52537041	0.975495159	0.528384144	0.807925334	0.73122479	0.43821912	Hancock
2269	39063001200	0.529848253	0.802907426	0.689014148	0.997997125	0.889558328	0.832452964	0.720065868	0.34713014	0.629352621	Hancock
2270	39063000100	0.446599666	0.83609427	0.64004703	0.80562577	0.428926475	0.343334445	0.99570979	0.04028617	0.967590948	Hancock
2271	39153531702	0.124491987	0.510699644	0.84691678	0.346540506	0.672629073	0.657555572	0.958378465	0.883588041	0.575922242	Summit
2272	39153501100	0.515917332	0.551816175	0.960257415	0.966986685	0.518391806	0.833985258	0.962064082	0.329261203	0.806318959	Summit
2273	39153501700	0.964282416	0.997069017	0.177036824	0.032097015	0.440500798	0.842401896	0.708602451	0.973093249	0.306044433	Summit
2274	39153501800	0.564610583	0.888991249	0.633686002	0.963419088	0.756420498	0.307384193	0.735470346	0.755731931	0.696152503	Summit
2275	39153501900	0.379110776	0.63302016	0.732607472	0.156292059	0.991508622	0.747675739	0.293580246	0.082280083	0.954784371	Summit
2276	39153502101	0.09423534	0.222813169	0.604431689	0.452381912	0.885073855	0.664316751	0.629165103	0.792940919	0.391972738	Summit
2277	39153531102	0.731702527	0.758562232	0.688093658	0.941606589	0.336997217	0.502622625	0.796743732	0.955512545	0.412488639	Summit
2278	39153532502	0.62523692	0.061396914	0.226839683	0.598494623	0.984607187	0.550930345	0.763596755	0.941931973	0.320894129	Summit
2279	39153530104	0.033066443	0.013425753	0.30122634	0.310381052	0.591367049	0.558597753	0.397818621	0.515328518	0.655356668	Summit
2280	39153532703	0.862212826	0.95851245	0.55870752	0.888265305	0.041394854	0.147689605	0.202849831	0.708636171	0.730168756	Summit
2281	39153531002	0.662953883	0.189078776	0.600683145	0.82204197	0.334230344	0.504484695	0.148296467	0.33179132	0.741696848	Summit
2282	39035151600	0.895869672	0.912020166	0.714741245	0.480288509	0.050453172	0.165914388	0.813412518	0.36981479	0.159017843	Cuyahoga
2283	39035151700	0.795853074	0.437694995	0.86584805	0.171852542	0.284254306	0.970448032	0.435578786	0.839492426	0.828737627	Cuyahoga
2284	39035151800	0.507280945	0.331656404	0.805140843	0.989440676	0.145536097	0.819742989	0.33239474	0.544809223	0.491357851	Cuyahoga
2285	39035152101	0.109793881	0.948138174	0.96317771	0.222232066	0.350005399	0.697574555	0.094011798	0.510598413	0.605403492	Cuyahoga
2286	39035152102	0.358604365	0.972244831	0.157723891	0.791106048	0.103347596	0.365706913	0.169721854	0.458830265	0.584224899	Cuyahoga
2287	39035152201	0.976257856	0.703474698	0.965736164	0.707593769	0.235583376	0.302391939	0.640756975	0.487581102	0.849426994	Cuyahoga
2288	39035152202	0.472883936	0.701437716	0.602360846	0.074247037	0.144128215	0.245379459	0.117320662	0.668234716	0.865421225	Cuyahoga
2289	39035152301	0.653204836	0.972051714	0.155531096	0.55792276	0.139128677	0.393937054	0.963415681	0.657256649	0.227421669	Cuyahoga
2290	39035152302	0.980302018	0.111270904	0.755201069	0.549957512	0.874006965	0.640107353	0.400877232	0.104384456	0.993358727	Cuyahoga
2291	39035152303	0.892209393	0.720533011	0.641773454	0.45794815	0.393886904	0.978260005	0.740122835	0.03069815	0.235686317	Cuyahoga
2292	39035152400	0.02661982	0.350221597	0.906335234	0.198400054	0.795068894	0.406448465	0.32233359	0.956229764	0.985706408	Cuyahoga
2293	39035152501	0.583625	0.531082965	0.841258126	0.328895348	0.616394875	0.567718788	0.445608065	0.562718623	0.119558735	Cuyahoga
2294	39035152502	0.345378966	0.042347717	0.536016087	0.838049814	0.035414784	0.176840365	0.710000328	0.379866315	0.668118647	Cuyahoga
2295	39035152603	0.988742491	0.260049985	0.787869131	0.089804045	0.949881135	0.909044854	0.39329421	0.550033697	0.163372543	Cuyahoga
2296	39035101800	0.95832957	0.673564055	0.356093489	0.656080194	0.849701446	0.444444124	0.65049673	0.108953273	0.88222123	Cuyahoga
2297	39035102101	0.694997186	0.391761799	0.497903534	0.264042799	0.595861386	0.107446648	0.409883042	0.965100323	0.727357374	Cuyahoga
2298	39035102102	0.756650624	0.332408442	0.223622692	0.740952343	0.383486463	0.875101883	0.243126486	0.180140465	0.800850274	Cuyahoga
2299	39035102200	0.813248436	0.552092116	0.526360308	0.785188725	0.729994354	0.586655912	0.832382811	0.887657765	0.699077324	Cuyahoga
2300	39035102300	0.083375726	0.259731187	0.186122467	0.312605168	0.624974335	0.749156082	0.43250566	0.367035636	0.181393984	Cuyahoga
2301	39035102401	0.404864716	0.826246095	0.001383742	0.69460172	0.345234407	0.461068903	0.011762322	0.51412882	0.02969882	Cuyahoga
2302	39035102402	0.408694328	0.790264098	0.486379651	0.194032201	0.196275107	0.970817229	0.897424392	0.278029017	0.475883026	Cuyahoga
2303	39035102700	0.607322786	0.95060953	0.050218385	0.468894954	0.222671496	0.354913788	0.331951514	0.704379122	0.078779458	Cuyahoga
2304	39035102800	0.185878332	0.711063357	0.115577348	0.147002875	0.027421383	0.115736361	0.046046383	0.660838212	0.525580335	Cuyahoga
2305	39035102900	0.406038214	0.237418256	0.417746715	0.29792095	0.992720602	0.726285094	0.365829525	0.330805126	0.763305674	Cuyahoga
2306	39035103100	0.012484455	0.900732538	0.65939398	0.658507041	0.814419417	0.333550559	0.189690984	0.707358581	0.918931227	Cuyahoga
2307	39035103300	0.200193039	0.373388814	0.124737054	0.043841433	0.203548335	0.39682263	0.820127528	0.806287791	0.86202047	Cuyahoga
2308	39035103400	0.550700901	0.054209468	0.957295478	0.625733947	0.89958781	0.063668139	0.073326638	0.453323709	0.100294304	Cuyahoga
2309	39035103500	0.047210221	0.943312204	0.913181017	0.050169268	0.181795112	0.568397257	0.269952075	0.03849248	0.016610416	Cuyahoga
2310	39035103800	0.054154653	0.015284198	0.118548951	0.344065891	0.988458347	0.208326786	0.67802612	0.351273291	0.532855263	Cuyahoga
2311	39153502102	0.524813474	0.015979381	0.730850868	0.228162313	0.165637829	0.235775565	0.348603203	0.690810269	0.702797488	Summit
2312	39153502200	0.790036719	0.431775163	0.602413379	0.049695866	0.820080308	0.090716013	0.562523131	0.986119035	0.643719662	Summit
2313	39153502300	0.722180946	0.517480269	0.718544702	0.660438883	0.02934076	0.338455101	0.982452364	0.208810758	0.531921656	Summit
2314	39153502500	0.562247064	0.927915712	0.937661033	0.037537301	0.812909718	0.753323906	0.053406332	0.184219563	0.540341406	Summit
2315	39153502600	0.068730794	0.983752841	0.047149661	0.608293582	0.621851523	0.444540405	0.6784171	0.036346613	0.225734782	Summit
2316	39153502700	0.983642158	0.195691607	0.512681719	0.068412837	0.087086948	0.530045488	0.937439538	0.747193581	0.747741939	Summit
2317	39153532004	0.184585855	0.558507465	0.95556487	0.514711057	0.143335035	0.009464901	0.154715747	0.916953289	0.701854027	Summit
2318	39153532702	0.995761343	0.406044751	0.09786511	0.606290741	0.783890682	0.828903412	0.568381963	0.20615514	0.796982356	Summit
2319	39153532705	0.31935956	0.199717202	0.260279264	0.550889893	0.519403225	0.02108682	0.363740298	0.796473643	0.367737433	Summit
2320	39153532501	0.974726169	0.425514591	0.233345715	0.743413678	0.886629435	0.078936914	0.405599606	0.188314597	0.624483517	Summit
2321	39153533101	0.150971325	0.361096019	0.87340479	0.247668939	0.230585795	0.967376276	0.684404915	0.728739222	0.880742706	Summit
2322	39153532706	0.831307878	0.627763503	0.894725912	0.929802417	0.130140644	0.375812547	0.716110547	0.852758138	0.608686583	Summit
2323	39153532708	0.376633099	0.316345146	0.410028158	0.03735654	0.92216945	0.695453707	0.551910441	0.595316317	0.85182849	Summit
2324	39035152604	0.849332845	0.339851309	0.624500323	0.762286433	0.01370912	0.463587031	0.926570026	0.817880632	0.174798376	Cuyahoga
2325	39035152701	0.064205127	0.008418101	0.638182979	0.818907597	0.676241494	0.663685274	0.66772897	0.251316787	0.446809793	Cuyahoga
2326	39035152702	0.045627706	0.387401845	0.39684375	0.212175725	0.202165587	0.832281542	0.955935163	0.122246419	0.71798409	Cuyahoga
2327	39035152703	0.922746718	0.33007582	0.571985718	0.793886913	0.019734196	0.887654058	0.141361075	0.863628089	0.620412842	Cuyahoga
2328	39035180103	0.520787227	0.003573406	0.460877399	0.910593915	0.280214928	0.679466748	0.132343656	0.711704737	0.517517894	Cuyahoga
2329	39035153104	0.566632778	0.358706714	0.074757415	0.117949195	0.777986482	0.880475965	0.456607803	0.163648938	0.908132446	Cuyahoga
2330	39035153105	0.273693633	0.496604905	0.212058352	0.753351305	0.170080452	0.29313316	0.702294469	0.369703383	0.880029086	Cuyahoga
2331	39035153106	0.942857315	0.635759194	0.160303617	0.40877381	0.49067333	0.968381973	0.24104437	0.93984131	0.188301694	Cuyahoga
2332	39035153107	0.845305062	0.761577676	0.350629726	0.966906129	0.435540524	0.564337934	0.272155902	0.022817555	0.168154873	Cuyahoga
2333	39035154100	0.951085246	0.162798114	0.760114445	0.095765734	0.376046691	0.781554785	0.234263883	0.662989137	0.448730921	Cuyahoga
2334	39035154200	0.402911231	0.623708068	0.514309403	0.248927325	0.2104725	0.704153022	0.465912045	0.890495875	0.888493293	Cuyahoga
2335	39035154300	0.458259776	0.148362772	0.043422377	0.815068435	0.541956111	0.491796412	0.565696737	0.685974269	0.950657308	Cuyahoga
2336	39035154400	0.638325954	0.91853186	0.384246227	0.965207497	0.26898274	0.680894065	0.453708793	0.371779975	0.181578857	Cuyahoga
2337	39035103900	0.443068813	0.175286329	0.080326062	0.650603304	0.788055648	0.973538668	0.280699302	0.929247017	0.374340848	Cuyahoga
2338	39035104100	0.060838932	0.510994812	0.412193838	0.469721403	0.784937359	0.951922594	0.609696264	0.516345596	0.490276621	Cuyahoga
2339	39035104200	0.247446034	0.677419512	0.572240116	0.482527088	0.108054094	0.395829891	0.488141499	0.017103147	0.556388394	Cuyahoga
2340	39035104300	0.247422172	0.537958005	0.355584329	0.180058988	0.874183935	0.580976226	0.664246642	0.562526905	0.05065187	Cuyahoga
2341	39035104400	0.584587357	0.664176526	0.349855831	0.939831046	0.537691748	0.034405555	0.7794213	0.070552171	0.864367816	Cuyahoga
2342	39035104600	0.967924465	0.85565807	0.139801041	0.43746811	0.122523468	0.902666133	0.462945546	0.608545294	0.014458337	Cuyahoga
2343	39035104800	0.702311916	0.008796669	0.253836052	0.097296689	0.325557209	0.063857949	0.566577674	0.47573804	0.72697525	Cuyahoga
2344	39035104900	0.635384832	0.415084491	0.436484882	0.321731321	0.687304516	0.29468958	0.385499928	0.690113048	0.823500803	Cuyahoga
2345	39035105300	0.351586632	0.179743539	0.862513247	0.240980103	0.28745813	0.98331853	0.589762973	0.587704035	0.365470099	Cuyahoga
2346	39035105400	0.306245686	0.476188074	0.426959105	0.171877245	0.254846617	0.568486713	0.31605933	0.371661552	0.016741453	Cuyahoga
2347	39035105500	0.088671412	0.244326722	0.29253653	0.271205316	0.784998732	0.502027602	0.767659478	0.917438611	0.519614422	Cuyahoga
2348	39153502800	0.993681742	0.162955355	0.305271649	0.965324052	0.652156799	0.001711604	0.602494846	0.774950054	0.060128833	Summit
2349	39153503100	0.417742682	0.214821815	0.255037701	0.717380621	0.27247781	0.26363245	0.660984012	0.677060695	0.539793203	Summit
2350	39153503200	0.675176382	0.398070666	0.140003712	0.566976259	0.167675581	0.750803872	0.185113772	0.054783356	0.17433236	Summit
2351	39153503300	0.112763456	0.142324874	0.964803374	0.585969554	0.784619079	0.497021216	0.110053123	0.953100076	0.993706671	Summit
2352	39153503400	0.906027631	0.536631918	0.551669594	0.727000478	0.03157399	0.711461633	0.2874729	0.554847158	0.564697304	Summit
2353	39153503500	0.137297615	0.057875597	0.426414058	0.331121895	0.266214238	0.089158371	0.796817	0.56763205	0.453901505	Summit
2354	39153530700	0.957725635	0.452207532	0.813510453	0.495763249	0.946293245	0.122549915	0.053817133	0.141880031	0.589793153	Summit
2355	39153530401	0.850645468	0.554462118	0.993492285	0.047308774	0.535349239	0.114277383	0.594118722	0.229322569	0.190210135	Summit
2356	39153530502	0.936502695	0.860115683	0.428786702	0.320052025	0.095271002	0.521448851	0.07822155	0.097904453	0.622911858	Summit
2357	39153530501	0.840281174	0.902629896	0.027965309	0.318019631	0.617957264	0.67908348	0.952282304	0.523144286	0.046487712	Summit
2358	39153530603	0.94848022	0.222535288	0.322581008	0.279309689	0.425032851	0.475265024	0.159736184	0.164979514	0.652875131	Summit
2359	39153530402	0.50268353	0.818984633	0.0781078	0.210514766	0.306601345	0.671502813	0.855921518	0.865291761	0.053066193	Summit
2360	39035154501	0.789315439	0.11376073	0.938410604	0.781862645	0.147987154	0.034621776	0.852849645	0.571726596	0.066935741	Cuyahoga
2361	39035154502	0.730658798	0.944790075	0.048749919	0.263779183	0.433345007	0.448261945	0.327103792	0.034409721	0.42501047	Cuyahoga
2362	39035154601	0.49669853	0.864120566	0.073702632	0.92274461	0.70784343	0.458401137	0.781828968	0.002065862	0.5126924	Cuyahoga
2363	39035154603	0.719708494	0.678950756	0.640320591	0.967366072	0.582587549	0.134871468	0.348789995	0.765026723	0.783104921	Cuyahoga
2364	39035154604	0.187570033	0.519331634	0.405618896	0.407831291	0.769020255	0.933163705	0.506745965	0.840525547	0.140880305	Cuyahoga
2365	39035154700	0.967692781	0.428791337	0.820238936	0.121792625	0.127195477	0.566431749	0.486770211	0.051604405	0.730841876	Cuyahoga
2366	39035171203	0.911040823	0.872223813	0.669226891	0.300934713	0.353178238	0.532868183	0.173658301	0.613580318	0.258485375	Cuyahoga
2367	39035194500	0.684565314	0.958913255	0.556258545	0.544763128	0.640375175	0.272473371	0.717450105	0.870558743	0.182424946	Cuyahoga
2368	39035189111	0.575033367	0.760883001	0.203713168	0.717236965	0.731483571	0.287032233	0.1320634	0.605852975	0.753895571	Cuyahoga
2369	39035105602	0.239404176	0.13275409	0.214017606	0.50661354	0.330148662	0.767680328	0.230759734	0.607485696	0.23059051	Cuyahoga
2370	39035105700	0.64734004	0.293880371	0.894687408	0.328858237	0.498893875	0.546882427	0.19290073	0.620612422	0.434358838	Cuyahoga
2371	39035105900	0.089548562	0.620266138	0.055671784	0.719591104	0.009019392	0.293476393	0.614478079	0.220949048	0.703246817	Cuyahoga
2372	39035106200	0.009295458	0.985649197	0.693073538	0.302315721	0.931029491	0.542481872	0.507806029	0.19090999	0.439926336	Cuyahoga
2373	39035106300	0.30559397	0.11685823	0.727518936	0.101959238	0.465520219	0.817026941	0.659475836	0.625408049	0.361911688	Cuyahoga
2374	39035106400	0.193968024	0.195515976	0.960125733	0.902618837	0.158497596	0.631921954	0.366248814	0.704569415	0.783324061	Cuyahoga
2375	39035106500	0.740975817	0.145162808	0.344209771	0.357564911	0.990081521	0.488106662	0.764507449	0.553467427	0.457885066	Cuyahoga
2376	39035106600	0.608707118	0.502308084	0.640373327	0.114105157	0.673829893	0.78963684	0.024884732	0.041405762	0.861103006	Cuyahoga
2377	39035106800	0.476863399	0.179338669	0.006086233	0.745220243	0.427345278	0.450883544	0.115334173	0.707623302	0.316674986	Cuyahoga
2378	39035106900	0.205475477	0.689153124	0.49770298	0.68791163	0.105346055	0.866585394	0.525274991	0.566185779	0.105591699	Cuyahoga
2379	39035107000	0.003238212	0.146658425	0.386766645	0.61821472	0.21727212	0.89415289	0.913270291	0.226078028	0.231575751	Cuyahoga
2380	39035108400	0.735178899	0.836923114	0.19920684	0.94713319	0.169030442	0.254275396	0.844941952	0.810997591	0.288265265	Cuyahoga
2381	39153503600	0.934148398	0.031026602	0.997949785	0.527379656	0.149758711	0.915004845	0.314973337	0.082055232	0.293565887	Summit
2382	39153503701	0.045316179	0.713189308	0.937089246	0.598126636	0.705781445	0.586322818	0.41119787	0.955295929	0.785721689	Summit
2383	39153503702	0.543823344	0.343593766	0.249905453	0.147371305	0.025764568	0.203282299	0.153958501	0.545145447	0.165768736	Summit
2384	39153503800	0.094500518	0.533978197	0.425519387	0.258588342	0.751367676	0.588592117	0.799252616	0.647478746	0.232340411	Summit
2385	39153530605	0.24590908	0.805277768	0.92366082	0.644432294	0.943693726	0.565772036	0.801619862	0.171241843	0.632023583	Summit
2386	39153530901	0.498942458	0.404920829	0.142672807	0.117629079	0.742723545	0.835303992	0.509050192	0.321093802	0.060616989	Summit
2387	39153530902	0.437688364	0.205312024	0.222402377	0.436370808	0.874279998	0.163300366	0.834297932	0.73429996	0.490003787	Summit
2388	39153530903	0.952664225	0.921817506	0.45858207	0.933844051	0.980192176	0.223966862	0.28360747	0.619944528	0.113759789	Summit
2389	39153530103	0.341445274	0.922645176	0.241168893	0.866460132	0.695347929	0.426507121	0.845838883	0.331253529	0.466981315	Summit
2390	39035155101	0.359023016	0.11325749	0.717231024	0.567171848	0.490314574	0.287879899	0.883972447	0.25965205	0.763427482	Cuyahoga
2391	39035194300	0.087420052	0.513951682	0.700546858	0.586675669	0.6851637	0.599306878	0.997284809	0.468649033	0.034064709	Cuyahoga
2392	39035188105	0.745355662	0.022647329	0.38415881	0.307723761	0.704526701	0.818564574	0.524767885	0.579235148	0.449376049	Cuyahoga
2393	39035156101	0.878498711	0.908586942	0.780625622	0.508667548	0.657205357	0.285711732	0.839673154	0.778087496	0.796831127	Cuyahoga
2394	39035156102	0.616459546	0.093649413	0.994732473	0.890877021	0.839870759	0.990538358	0.01782313	0.04241018	0.488239218	Cuyahoga
2395	39035160100	0.185138258	0.009701965	0.045265178	0.223796117	0.662413665	0.578213745	0.233508472	0.87548579	0.237316993	Cuyahoga
2396	39035160200	0.79183659	0.120234708	0.308797709	0.132883867	0.208495922	0.887615293	0.610899832	0.582124221	0.467892658	Cuyahoga
2397	39035160300	0.30543298	0.019169734	0.087480535	0.923820693	0.370967736	0.682304021	0.399765237	0.022186879	0.37660464	Cuyahoga
2398	39035160400	0.781764996	0.70266659	0.42353152	0.583026547	0.474306943	0.106749036	0.250934297	0.39273015	0.780981396	Cuyahoga
2399	39035160500	0.48197883	0.828025799	0.498775634	0.453289554	0.000682409	0.580837446	0.523661521	0.185821699	0.105661861	Cuyahoga
2400	39035160601	0.426370881	0.741186853	0.781520005	0.026934493	0.999882314	0.121298534	0.515094525	0.838000368	0.793527035	Cuyahoga
2401	39035111401	0.971124614	0.19829326	0.897649165	0.484602312	0.918412589	0.974439651	0.965537226	0.083176348	0.500048645	Cuyahoga
2402	39035111500	0.065737877	0.070060654	0.628932911	0.698805176	0.108372035	0.92875285	0.619434258	0.114423289	0.499644368	Cuyahoga
2403	39035111600	0.821244912	0.048710384	0.550468847	0.340078669	0.783075691	0.174246057	0.474047833	0.446689379	0.901218447	Cuyahoga
2404	39035111700	0.260548332	0.758312023	0.288408262	0.852227945	0.645418647	0.891824498	0.894110564	0.18342737	0.915803092	Cuyahoga
2405	39035111800	0.377928847	0.361469572	0.904416781	0.69188295	0.951776391	0.538197743	0.2222398	0.672315377	0.766827529	Cuyahoga
2406	39035111902	0.10859555	0.768967043	0.609632837	0.296001213	0.874725802	0.039475611	0.605997211	0.441670775	0.471076809	Cuyahoga
2407	39035112100	0.172143286	0.089913082	0.607018322	0.371220288	0.017905661	0.169361948	0.105948163	0.575838639	0.389481419	Cuyahoga
2408	39035112200	0.777816677	0.738925936	0.088727137	0.641228577	0.881405236	0.581735244	0.350867329	0.459807164	0.006520133	Cuyahoga
2409	39035112400	0.983761572	0.161789784	0.600887161	0.538165889	0.467055725	0.658609612	0.255640141	0.354015752	0.576485902	Cuyahoga
2410	39035112500	0.216553064	0.577605648	0.667702166	0.27397351	0.985187739	0.456271839	0.538845116	0.524706699	0.154238751	Cuyahoga
2411	39035112600	0.762171836	0.33203828	0.142339081	0.879769662	0.276575963	0.816496252	0.903360029	0.424338078	0.892231434	Cuyahoga
2412	39035112301	0.468116554	0.604232615	0.912236852	0.861332824	0.546536044	0.364127679	0.034783889	0.065693651	0.270936104	Cuyahoga
2413	39035112800	0.386306127	0.258912361	0.438210358	0.415251323	0.651225618	0.79174432	0.939835756	0.100968289	0.566345589	Cuyahoga
2414	39035113500	0.039964671	0.751873761	0.038991492	0.84276697	0.875386002	0.66107521	0.273359886	0.42439661	0.393437981	Cuyahoga
2415	39035113600	0.203321933	0.396420328	0.591623081	0.592752925	0.732006092	0.305271398	0.286882351	0.203357409	0.448053794	Cuyahoga
2416	39153504100	0.976791717	0.225666679	0.220691248	0.286040847	0.274675519	0.403132912	0.822142243	0.055435578	0.715413708	Summit
2417	39153504200	0.921592032	0.591794136	0.712776451	0.335379558	0.371236821	0.173423359	0.181050318	0.949170209	0.755321558	Summit
2418	39153504400	0.645191905	0.78588989	0.928799274	0.192099066	0.449796919	0.39515036	0.860732383	0.580061017	0.979258003	Summit
2419	39153504500	0.565451748	0.288722166	0.961760198	0.237166266	0.178663758	0.187208699	0.74691914	0.429600878	0.779312824	Summit
2420	39153504600	0.667109286	0.839719979	0.352996726	0.07980196	0.666797746	0.451617784	0.093540858	0.465973546	0.782466439	Summit
2421	39153504700	0.650723166	0.271157613	0.538389949	0.25155572	0.695844	0.013484635	0.760218632	0.689686718	0.884003418	Summit
2422	39153504800	0.834024385	0.85850276	0.423414448	0.37856508	0.52935632	0.549122248	0.683553674	0.116477484	0.236975937	Summit
2423	39153505200	0.716589478	0.79393644	0.928628835	0.655982538	0.356736237	0.386295598	0.7052893	0.14037435	0.306831628	Summit
2424	39153505300	0.226757717	0.300632821	0.017663503	0.166763476	0.070729104	0.959437134	0.1634904	0.222455102	0.55113381	Summit
2425	39153532701	0.031072216	0.866262959	0.082394442	0.996517621	0.295216301	0.649141511	0.674872909	0.19115838	0.904109135	Summit
2426	39153530606	0.487034633	0.553068542	0.306137235	0.508157913	0.931844003	0.38586287	0.849044924	0.02159557	0.133460681	Summit
2427	39153530604	0.82235047	0.028062146	0.8663723	0.32294648	0.470745126	0.320092648	0.521073728	0.21224038	0.130653953	Summit
2428	39153509000	0.336394489	0.261214618	0.16443408	0.271835235	0.235871747	0.975747974	0.439917873	0.246585952	0.138743471	Summit
2429	39153520104	0.681375782	0.40095825	0.617853655	0.173748799	0.932774851	0.596058417	0.316577021	0.814057033	0.248010293	Summit
2430	39153520105	0.89655725	0.566491309	0.541983346	0.552768207	0.469304435	0.330261882	0.381897931	0.378656069	0.333668415	Summit
2431	39011041100	0.698470703	0.471716091	0.257484557	0.551367938	0.688589985	0.624288934	0.177122715	0.090845874	0.150107731	Auglaize
2432	39011040200	0.5512113	0.946127547	0.632949627	0.086089755	0.09193805	0.498919571	0.474321239	0.133503283	0.698928924	Auglaize
2433	39011040300	0.910990169	0.875510481	0.996766311	0.482417934	0.093603408	0.246301855	0.874227553	0.001627316	0.304052684	Auglaize
2434	39011040400	0.812083132	0.898009112	0.188215843	0.963998893	0.739017318	0.288602254	0.654054387	0.956117809	0.685556889	Auglaize
2435	39011040900	0.890790572	0.348890734	0.045739637	0.385602499	0.241597865	0.530460912	0.66148784	0.152968057	0.257650612	Auglaize
2436	39011040100	0.429040445	0.158954856	0.041518741	0.075119897	0.481455642	0.263483109	0.884213537	0.801648178	0.039452959	Auglaize
2437	39011041000	0.315644884	0.401331778	0.277950078	0.830260664	0.941697054	0.550288879	0.70494569	0.65128681	0.58223156	Auglaize
2438	39011040500	0.862056609	0.662906114	0.615764456	0.268362301	0.150819407	0.255572816	0.781608644	0.567193302	0.621926328	Auglaize
2439	39011040600	0.04902353	0.583121415	0.96249361	0.386926801	0.617872204	0.8713074	0.03621594	0.878792477	0.590322864	Auglaize
2440	39035116500	0.912010667	0.255797252	0.864966741	0.046489353	0.163997827	0.529615028	0.24635207	0.832312243	0.29234218	Cuyahoga
2441	39035116600	0.491790519	0.869700682	0.553082675	0.056403941	0.585789742	0.428434993	0.314208215	0.734994343	0.736011779	Cuyahoga
2442	39035116700	0.126342751	0.264207752	0.822249682	0.229870769	0.224935916	0.493807352	0.8488206	0.295359768	0.963784169	Cuyahoga
2443	39035160602	0.585025857	0.080157626	0.931573991	0.537782341	0.175337865	0.146558038	0.474524091	0.683914738	0.361208192	Cuyahoga
2444	39035160700	0.561146039	0.900302889	0.924661056	0.079703607	0.880020986	0.118351429	0.664337567	0.654165439	0.46108816	Cuyahoga
2445	39035160800	0.702113243	0.684551529	0.797831536	0.474621994	0.340432757	0.187087306	0.952467642	0.878044527	0.760018619	Cuyahoga
2446	39035160900	0.957570063	0.822565653	0.685355403	0.715243011	0.395360784	0.546087559	0.851731331	0.80892552	0.192118956	Cuyahoga
2447	39035161000	0.642682232	0.322161182	0.05088945	0.717210924	0.031180078	0.931985915	0.13504336	0.999493107	0.622528612	Cuyahoga
2448	39035161100	0.128150797	0.097519153	0.639777343	0.091129554	0.017298464	0.175943555	0.004098052	0.576576489	0.09809076	Cuyahoga
2449	39035161200	0.480478882	0.705346886	0.994776182	0.880111175	0.527492961	0.819479122	0.982496379	0.073519146	0.125892015	Cuyahoga
2450	39035161300	0.9916163	0.47454431	0.470100892	0.073676835	0.907911031	0.940915202	0.475304374	0.965178304	0.059966022	Cuyahoga
2451	39035161400	0.830001164	0.095854232	0.230203013	0.213894819	0.499336578	0.126023578	0.437176072	0.9503529	0.230978842	Cuyahoga
2452	39035161500	0.273316823	0.374593716	0.00048115	0.519911644	0.47611232	0.78153304	0.075889485	0.903195569	0.126380652	Cuyahoga
2453	39035161600	0.229216417	0.673494528	0.262319964	0.825402274	0.964466207	0.960622635	0.837171546	0.985066302	0.746721306	Cuyahoga
